day,S,I,D,T1,T2,H,E,alpha,beta,gamma,delta1,delta2,epsi,sigma1,sigma2,tau1,tau2,lambda
10-Sep-2020,0.990550901454957,0.000714537099395253,0.00104527753070715,2.84030147740763e-05,2.55036028690768e-06,0.00705736567298671,0.000600964866870617,0.0286545611708871,0.00280136333515022,0.0768905468846553,0.00199813171180612,0.000209819652397696,2.22820174187928e-05,0.0250164910005394,0.0249390310651088,0.00762622984624765,0.00790890399231518,0.00124136568666258
11-Sep-2020,0.990528107446818,0.000682755893047264,0.00109529327696198,2.95949365323568e-05,2.68957328245516e-06,0.00706035217532605,0.000601206698007234,0.032813958168892,0.00303930571985989,0.0768478424385677,0.00199819064791534,0.000210074774953578,2.06397219020955e-05,0.025016338961271,0.0249400013893867,0.00762552429845314,0.00790975159158359,0.00124076717928046
12-Sep-2020,0.990502993195727,0.000655623228236553,0.00114284982370094,3.08445253205936e-05,2.8346040834072e-06,0.00706339567419701,0.000601458948708274,0.0380170467691453,0.00331821583227421,0.0768048690221893,0.00199825090183279,0.000210373709928708,1.91262859946299e-05,0.0250161942205496,0.0249410558240298,0.00762473997418433,0.00791064510030953,0.00123745535754635
13-Sep-2020,0.99047489624757,0.000633426929969935,0.00118832852887198,3.21454783847682e-05,2.98487005785554e-06,0.00706649587126467,0.00060172207385397,0.0443625489582515,0.00362937445094573,0.0767618643684284,0.00199831209687965,0.000210720518897003,1.77399105812301e-05,0.0250160615517111,0.0249421935157636,0.0076238738992182,0.00791157738753333,0.00123106833155374
14-Sep-2020,0.990443087324181,0.000616498137596326,0.00123213338745661,3.34924665976474e-05,3.13989761537778e-06,0.00706965230724394,0.000601996479284267,0.051848932091525,0.00395788262128352,0.0767190073782374,0.00199837391213794,0.000211119370251466,1.64737998968312e-05,0.0250159459848994,0.0249434135927604,0.00762292315411839,0.00791254090944913,0.00122128902828322
15-Sep-2020,0.990406806024718,0.000605173885597449,0.00127469266249355,3.48811499387329e-05,3.29932435007692e-06,0.00707286442275544,0.000602282530124129,0.0603804055313217,0.00428724591187636,0.0766764287597649,0.00199843607547879,0.000211574535871268,1.53219606379317e-05,0.025015852822855,0.0249447151735392,0.00762188493092232,0.00791352771304167,0.00120784808769627
16-Sep-2020,0.990365275505776,0.000599782712877024,0.00131645856456706,3.63081933219735e-05,3.46290157088599e-06,0.00707613156261861,0.000602580559249741,0.0696797909602697,0.00459971858385165,0.076634219497401,0.00199849835855749,0.000212090377953024,1.42784408165149e-05,0.0250157876488702,0.024946097384283,0.00762075657494128,0.00791452945779374,0.00119052648794377
17-Sep-2020,0.990317766189199,0.000600584150467302,0.00135790410259037,3.7771279114596e-05,3.63049664833323e-06,0.00707945290608091,0.00060289087588544,0.0792379980332413,0.00487896955208794,0.0765924373121297,0.00199856057056565,0.000212671326745231,1.33369340342929e-05,0.025015756347257,0.0249475593845778,0.0076195356317998,0.00791553745545944,0.00116915729099477
18-Sep-2020,0.990263699766909,0.000607673892006226,0.00139951409090211,3.92691077433616e-05,3.80209430428228e-06,0.00708282727385406,0.000603213774272152,0.0883998458560607,0.00511441525798901,0.0765511111029289,0.00199862255090432,0.00021332185081623,1.24903109587786e-05,0.0250157651368809,0.0249491004007934,0.00761821990004949,0.00791654272587361,0.00114362644964893
19-Sep-2020,0.990202734419165,0.000620914042928007,0.00144177001214091,4.08013742340924e-05,3.97779555816344e-06,0.00708625281371266,0.000603549542256611,0.0965974173739912,0.0053041027397556,0.0765102432201276,0.00199868416171524,0.000214046425575977,1.1730737722779e-05,0.0250158206142434,0.0249507197632986,0.00761680748570321,0.00791753605861496,0.00111387329033887
20-Sep-2020,0.990134753763439,0.000639961186540052,0.00148513340045904,4.23687130495586e-05,4.15781352553353e-06,0.0070897266534264,0.000603898469560258,0.103554467503787,0.00545354559755687,0.0764698094539095,0.00199874528119092,0.000214849503390224,1.1049866544945e-05,0.025015929803073,0.0249524169444152,0.00761529685565824,0.0079185080726058,0.00107989161980638
21-Sep-2020,0.990059754708321,0.000664389684491265,0.00153003501730249,4.39726165485292e-05,4.34246660259173e-06,0.00709324465126563,0.000604260855472586,0.109311755965808,0.00557202798113585,0.0764297569053388,0.00199880579800463,0.000215735488306882,1.04388837037897e-05,0.0250161002108253,0.0249541915937761,0.00761368689056289,0.00791944926539159,0.00104173193776295
22-Sep-2020,0.989977702388749,0.000693837513722646,0.00157687424567649,4.5615344592144e-05,4.53217087075629e-06,0.00709680132057948,0.000604637015816242,0.11412993863017,0.00566946169784539,0.0763900000421871,0.00199886560693313,0.000216708720742151,9.88905691349465e-06,0.0250163398934648,0.0249560435661293,0.0076119769386834,0.00792035003971316,0.000999504839519307
23-Sep-2020,0.989888402120704,0.000728124884998617,0.0016260285022465,4.72998460723829e-05,4.72743397627556e-06,0.00710038992281371,0.000605027289198156,0.118240640229257,0.00575255725745775,0.0763504152879323,0.00199892460535748,0.00021777347186225,9.39267678104169e-06,0.0250166575315048,0.0249579729402508,0.0076101668737843,0.00792120070543396,0.000953385290092429
24-Sep-2020,0.989791507160935,0.000767233260243483,0.00167786634474163,4.9029706807271e-05,4.92885211520664e-06,0.00710400263244785,0.000605432042720846,0.121637893059773,0.005822834984656,0.0763108344320363,0.00199898269006291,0.000218933938357791,8.94326585619299e-06,0.0250170625214213,0.024959980033816,0.00760825716084531,0.00792199147254903,0.000903616956395476
25-Sep-2020,0.989686693851903,0.000811124710343914,0.00173275290716709,5.08091192503714e-05,5.13710966617737e-06,0.00710763062430577,0.000605851677376532,0.124205093273677,0.00587972122542162,0.0762710369282278,0.00199903975446344,0.000220194233387213,8.53586646319012e-06,0.0250175650824917,0.0249620654159627,0.00760624892896003,0.00792271244298675,0.000850516143121998
26-Sep-2020,0.989573787972692,0.000859621692372482,0.00179104380945166,5.26428516463171e-05,5.35297908236123e-06,0.00711126406154763,0.0006062866332217,0.126004300383038,0.00592491519353368,0.0762307409042969,0.00199909568689292,0.000221558364633304,8.16703738579891e-06,0.0250181763774649,0.024964229922073,0.00760414404878261,0.00792335361750693,0.000794476067877465
27-Sep-2020,0.989452659522928,0.000912518822667961,0.00185307858292931,5.45362027685959e-05,5.57731947171556e-06,0.00711489215499312,0.00060673739425617,0.127384872712976,0.00596364152150776,0.0761895927060593,0.00199915037029209,0.000223030191183802,7.83438657440095e-06,0.0250189086489117,0.0249664746745316,0.00760194521512092,0.00792390493288493,0.000735972397656003
28-Sep-2020,0.98932294578616,0.000969851802534822,0.00191918841715641,5.6494957357177e-05,5.81107541714669e-06,0.00711850346845918,0.000607204492930903,0.128817499671409,0.00600236573423085,0.0761471547275409,0.00199920368320252,0.000224613359147923,7.53578552571206e-06,0.0250197753753359,0.0249688011078115,0.00759965603727495,0.00792435633070763,0.000675570086082323
29-Sep-2020,0.989183822974273,0.00103209967117764,0.00198972171536593,5.8525376670176e-05,6.05527981210124e-06,0.007122086468281,0.000607688514435794,0.13057541588565,0.0060446664375905,0.0761028913724619,0.00199925550128467,0.00022631122732405,7.26943518495261e-06,0.0250207914534954,0.0249712109887152,0.00759728114164675,0.00792469783937643,0.000613929733741341
30-Sep-2020,0.989034056395209,0.00110010386039939,0.00206507419204898,6.06342475820664e-05,6.3110635255882e-06,0.00712563014006321,0.000608190101187795,0.132496556324366,0.0060883775468926,0.0760561533879054,0.00199930569861862,0.000228126782079709,7.03426565810582e-06,0.0250219734110675,0.0249737064307518,0.00759482628815595,0.00792491967460852,0.000551810092957985
01-Oct-2020,0.988872397260752,0.00117465935731185,0.00214570030627524,6.28289748474711e-05,6.57967043637113e-06,0.0071291244724039,0.00060870995798936,0.134134560185997,0.00612793001080306,0.0760061615513326,0.00199935414822051,0.000230062531217327,6.82999522176627e-06,0.0250233396529773,0.0249762899074699,0.00759229850051542,0.0079250123807813,0.000490063141686601
02-Oct-2020,0.988697995803547,0.00125612038514385,0.00223209401969385,6.51176622716601e-05,6.86247179554841e-06,0.0071325607995477,0.000609248858015528,0.135044437923666,0.0061579832661166,0.0759519914269669,0.00199940072228304,0.000232120370980624,6.65633785502769e-06,0.0250249107405512,0.0249789642654175,0.00758970620605949,0.00792496702439415,0.000429619455013805
03-Oct-2020,0.988510609662622,0.00134423237804769,0.00232474802204291,6.75091292431718e-05,7.16097355199624e-06,0.00713593218520669,0.000609807649301161,0.13497650488522,0.00617541318012281,0.0758925608851807,0.00199944529348461,0.000234301444347501,6.51313252734788e-06,0.0250267096998742,0.0249817327200161,0.00758705937856406,0.00792477540227842,0.000371462982896634
04-Oct-2020,0.988310580862762,0.0014381992052265,0.0024241090054383,7.00128395566966e-05,7.47681355490953e-06,0.00713923401241684,0.000610387261059825,0.134167261031038,0.00618258882704507,0.0758266211808633,0.00199948773953891,0.000236605989530991,6.4008307638484e-06,0.0250287623505115,0.0249845988313519,0.00758436967355135,0.00792443026348512,0.000316595025498542
05-Oct-2020,0.988098266417039,0.00153727201121338,0.0025305574820201,7.26387621578896e-05,7.81175026987379e-06,0.00714246486817784,0.000610988709135741,0.133209751282148,0.00618632024425199,0.0757527507270167,0.00199952795142751,0.000239033166142745,6.32064921069295e-06,0.0250310976540576,0.0249875664672937,0.00758165055593699,0.00792392556876824,0.000265986280614199
06-Oct-2020,0.987873354281697,0.00164140539699415,0.00264443471503567,7.5397242285889e-05,8.16765160977675e-06,0.00714562761207616,0.00061161310031418,0.132521031198555,0.0061918613253363,0.0756693489232712,0.00199956584284321,0.00024158085583124,6.27387746457518e-06,0.0250337480923684,0.0249906397592963,0.00757891743286695,0.00792325679917215,0.00022051333094153
07-Oct-2020,0.98763484152466,0.00175122749365579,0.00276609364364861,7.82989619013548e-05,8.54649303720442e-06,0.00714873024715736,0.000612261635951005,0.131987353650791,0.00619810083802193,0.0755746291683433,0.00199960135754248,0.000244245466340197,6.26134368047678e-06,0.0250367500799663,0.0249938230387793,0.00757618780217676,0.00792242126693859,0.000180874669080314
08-Oct-2020,0.987381779737378,0.00186727321736862,0.00289591987372978,8.13549809390164e-05,8.95036427656393e-06,0.00715178621059306,0.000612935615724776,0.131120803131928,0.00619882443038023,0.0754666150609912,0.00199963447234722,0.000247021767947237,6.28337907757464e-06,0.0250401444038724,0.0249971207456508,0.00757348141912232,0.00792141837975236,0.000147488129107369
09-Oct-2020,0.987114110673133,0.00198918713492281,0.00303429359727356,8.45767601839861e-05,9.38147288218764e-06,0.00715481391979245,0.000613636441820786,0.1295907677148,0.00618917506211932,0.075343146186951,0.00199966519530979,0.00024990277238527,6.33956514698142e-06,0.02504397667616,0.0250005373165671,0.00757082048035708,0.00792024984021286,0.000120390854567154
10-Oct-2020,0.986832692948054,0.00211576467492821,0.00318152295945918,8.79760695420798e-05,9.84213233609442e-06,0.0071578355927504,0.000614365622937064,0.127472757247703,0.00616920364120457,0.0752018953781753,0.00199969356275382,0.000252879669502691,6.42855565295157e-06,0.0250482977608197,0.0250040770603467,0.00756822980511457,0.00791891974962491,9.91878192295932e-05
11-Oct-2020,0.986538654676954,0.0022456402564882,0.00333780530380198,9.15647874321894e-05,1.03347342855858e-05,0.00716087546396569,0.000615124777078002,0.125229026300394,0.00614462663517831,0.0750403923529638,0.00199971963747852,0.000255941828545015,6.54791568591181e-06,0.0250531641429864,0.0250077440374703,0.00756573700353746,0.00791743460380712,8.31004713019151e-05
12-Oct-2020,0.986232423087517,0.00237823681909297,0.00350325032340165,9.53546881187391e-05,1.08617161732002e-05,0.00716395773313248,0.000615915632567339,0.123390791376773,0.00612337937258312,0.0748560436258518,0.00199974350654673,0.000259076863258645,6.69455071700899e-06,0.0250586382269722,0.0250115419670803,0.00756337264060254,0.00791580318720452,7.11318154262612e-05
13-Oct-2020,0.985913182657552,0.00251423340794798,0.00367795616803338,9.9357339434146e-05,1.14255399248217e-05,0.00716710485939443,0.000616740027714412,0.122338376094131,0.00611235131216923,0.0746461402297843,0.00199976527813125,0.000262270739573086,6.86532190043336e-06,0.0250647885362487,0.0250154741948009,0.00756117038583238,0.00791403641131217,6.23012069297731e-05
14-Oct-2020,0.985578825265414,0.00265552507646819,0.00386210003436192,0.000103584173686165,1.20286908965653e-05,0.00717033684876647,0.000617599910405661,0.121909640409611,0.00611035704645356,0.0744078522678831,0.00199978507767678,0.000265507900133339,7.05841556948688e-06,0.0250716897869871,0.0250195437474038,0.00755916712753202,0.00791214714733625,5.58819157837416e-05
15-Oct-2020,0.985227145003102,0.00280398609125039,0.00405597920237085,0.000108046699531364,1.26736945207948e-05,0.00717367197015304,0.000618497339068152,0.12159938354633,0.0061101192422438,0.0741382216305398,0.00199980304173483,0.000268771359436184,7.27651641670753e-06,0.0250794228365908,0.0250237535005279,0.00755740304702083,0.00791015013641907,5.1654892877816e-05
16-Oct-2020,0.984856977886282,0.00296037539732421,0.00425996287552667,0.000112756696695318,1.33631308970103e-05,0.00717712952766411,0.000619434485604433,0.121031726450706,0.006105632294603,0.0738341679820695,0.00199981930986472,0.000272042686907647,7.52916851256264e-06,0.0250880745237599,0.025028106497854,0.00755592165053908,0.0079080621294836,5.04076228948558e-05
17-Oct-2020,0.984468236428905,0.00312438463852784,0.00447440224191239,0.000117726253292889,1.40996275495229e-05,0.00718073717030867,0.000620413639494079,0.120141656936128,0.00609551709758197,0.0734925137668007,0.00199983401735467,0.00027530184934032,7.83299051566005e-06,0.0250977374175872,0.0250326064143366,0.00755476974859047,0.00790590230964157,5.52756672256777e-05
18-Oct-2020,0.984061238252089,0.00329535798079243,0.00469956247269271,0.000122967637746769,1.48858266382581e-05,0.00718455061844096,0.000621437211586551,0.119231703305298,0.00608466924373445,0.0731100212682762,0.00199984729119014,0.000278526966192793,8.21018042598891e-06,0.02510850948928,0.0250372580962952,0.00755399736546357,0.00790369289782157,7.45233485146043e-05
19-Oct-2020,0.983635480802899,0.00347348357377935,0.00493560932677751,0.000128493088959203,1.57243355861073e-05,0.00718870113551837,0.000622507736463399,0.11868831720991,0.00608008153236913,0.0726834268667521,0.00199985924914335,0.000281694082188218,8.68703812947751e-06,0.025120493720827,0.0250420680772192,0.00755365756501466,0.00790145974439283,0.000123097481167314
20-Oct-2020,0.983189002360033,0.00366032561503758,0.00518264391948629,0.000134314642153449,1.66176763773968e-05,0.00719346791373496,0.000623627873155561,0.118797904068546,0.00608752836160819,0.0722094634117701,0.00199987000065849,0.000284777054380093,9.29365633826115e-06,0.0251337976548242,0.025047044977676,0.00755380617552892,0.00789923271758897,0.000217351571533524
21-Oct-2020,0.982718309692769,0.00385878669814982,0.00544077151076834,0.000140444068359436,1.75682452065501e-05,0.00719931937987231,0.000624800404847385,0.119297092934978,0.00610288289157958,0.0716848762667995,0.00199987964881704,0.000287747611325747,1.00706277593901e-05,0.0251485328751498,0.0250521997315218,0.00755450139090237,0.00789704576672974,0.000369547281981129
22-Oct-2020,0.982220274656646,0.00407119247692785,0.00571012413065884,0.000146892925577775,1.85782849709156e-05,0.00720690928656024,0.000626028238624994,0.119542429263588,0.00611460306868065,0.0711064599188607,0.00199988829094585,0.00029057551135162,1.10855171999427e-05,0.0251648144264,0.0250575456814198,0.00755580325222433,0.0078949367909314,0.000588084144820654
23-Oct-2020,0.981694090489132,0.00429745367257316,0.00599074984727567,0.000153672515518498,1.96498440008097e-05,0.00721706922601671,0.000627314405443655,0.119117498353895,0.00611473498387825,0.0704711436770025,0.0019998960157914,0.000293228662381328,1.24411786412904e-05,0.0251827602022639,0.0250630986443388,0.0075577730435463,0.0078929475827988,0.000879037686281304
24-Oct-2020,0.981141093045833,0.00453541089498596,0.0062824466606452,0.000160793539737852,2.07846890412204e-05,0.00723080911124578,0.000628662058463396,0.118025875321444,0.00610272088909831,0.0697761227173759,0.00199990289962694,0.00029567334346134,1.42858626734548e-05,0.0252024902927372,0.0250688768547972,0.00756047260171789,0.00789112356863261,0.00124701885694205
25-Oct-2020,0.980563373691688,0.00478231718178658,0.0065846646257618,0.000168265490591533,2.19841769902249e-05,0.00724932036605549,0.00063007446707073,0.116531133842613,0.00608294080088382,0.0690189973555387,0.0019999089991933,0.000297874673716412,1.68489540029137e-05,0.0252241262514245,0.0250749006882317,0.00756396351575044,0.00788951304718381,0.00169552595001258
26-Oct-2020,0.97996252389598,0.00503608890332368,0.00689650895503389,0.000176095963674745,2.32491194671597e-05,0.00727397815745588,0.000631555004999084,0.115219606717685,0.00606645028597211,0.0681978823499577,0.00199991431638511,0.000299797282203631,2.05217398400007e-05,0.0252477902266206,0.025081192203886,0.00756830617502111,0.0078881660098494,0.00222708076082673
27-Oct-2020,0.979337522585764,0.00529729987357125,0.00721685702199385,0.000184290084992986,2.45796832607165e-05,0.00730634361764633,0.00063310713269459,0.114600244349333,0.00606346791738481,0.0673114594482574,0.00199991855549354,0.000301406075476736,2.60190373762047e-05,0.0252736039971266,0.0250877745853536,0.00757355872175048,0.00788713273586035,0.0028432926815757
28-Oct-2020,0.978684240050101,0.00556948001737456,0.00754455000257983,0.000192850241492646,2.59753813095864e-05,0.007348169931093,0.000634734375962302,0.11449830784755,0.00607084738961037,0.0663589868692644,0.00199991948866225,0.000302667034646453,3.45736444984401e-05,0.0253016879967966,0.0250946715260351,0.00757977600296766,0.00788646227420734,0.00354487658056239
29-Oct-2020,0.977998652030679,0.00585581105784606,0.00787847588547834,0.000201776063776085,2.74351695237757e-05,0.00740140948867365,0.000636440303925823,0.114215654242222,0.00607491567505019,0.0653403286706661,0.00199990207353331,0.000303548035861674,4.77023710785206e-05,0.0253321603427563,0.0251019065576947,0.00758700854377222,0.00788620079114762,0.00433159956392128
30-Oct-2020,0.977280379398335,0.00615573177177799,0.00821742931725784,0.000211064283081596,2.89575193568002e-05,0.00746820920295097,0.000638228507137486,0.113302400442181,0.0060668077190981,0.0642560507516915,0.00199978329398929,0.000304019587206483,6.57788473294775e-05,0.0253651357668713,0.0251095024056905,0.00759530144575824,0.00788639000310304,0.00520216694743349
31-Oct-2020,0.97653230282945,0.00646556435598779,0.00855989622302701,0.000220708006752868,3.05401535036468e-05,0.00755088585982724,0.000640102571351467,0.111687017883177,0.0060449532554944,0.0631075570364317,0.00199936966641019,0.00030405541331519,8.65529493583835e-05,0.0254007243036741,0.0251174804357129,0.00760469306966182,0.00788706587058858,0.0061541073535333
01-Nov-2020,0.975758858485419,0.0067803713615828,0.00890394370864086,0.000230695585247872,3.21793729458669e-05,0.00765188544630671,0.000642066039766829,0.10972377880681,0.00601592708233614,0.0618971928804227,0.00199854221961441,0.000303632952378538,0.000105778047822664,0.0254390296447181,0.0251258601491218,0.00761521342123683,0.00788825744073884,0.00718372482512464
02-Nov-2020,0.974963162256335,0.00709682001839094,0.00924727690206387,0.000241010907540137,3.38694270259252e-05,0.00777373812279982,0.000644122365769105,0.107912888973251,0.00598925725923033,0.060628250683335,0.00199725555309822,0.000302733890789032,0.000119349076498164,0.0254801472408464,0.0251346586225533,0.00762688232687643,0.00788998556170266,0.0082861631456225
03-Nov-2020,0.9741452440283,0.00741478261838482,0.00958743887619756,0.000251633674244761,3.56023721470312e-05,0.00791902356731807,0.000646274863351045,0.106643521252469,0.00597248195289956,0.0593048676196696,0.00199548707709184,0.000301344634772607,0.000125123705148458,0.0255241622370427,0.0251438899616822,0.00763970748317667,0.00789226167195574,0.00945556941361134
04-Nov-2020,0.973301927714051,0.00773724084666208,0.00992204456977597,0.000262539303261089,3.73684806281397e-05,0.00809035242788977,0.000648526657695863,0.105801180755949,0.00596337015831351,0.0579318663114684,0.00199322337513864,0.000299456467557583,0.000123489705153303,0.0255711473341381,0.0251535649745314,0.00765368247524254,0.00789508723430311,0.0106852965728073
05-Nov-2020,0.972430169366168,0.00806685416898089,0.0102488920334598,0.000273698881679604,3.91569590137495e-05,0.00829034795263618,0.000650880638045887,0.104987475295874,0.00595429091310993,0.0565146258918148,0.00199045662083424,0.000297065338978793,0.000116773046104912,0.0256211606221082,0.0251636911265581,0.0076687848097647,0.00789845397952316,0.0119680627118299
06-Nov-2020,0.971529687153402,0.00840344150266221,0.0105658941684441,0.000285079167564511,4.09566380081648e-05,0.00852160195576228,0.000653339414161082,0.103801129527916,0.00593780242040795,0.0550590158178152,0.00198718352375711,0.000294171338820598,0.000107844442865829,0.0256742434497761,0.0251742727659296,0.00768497402845064,0.00790234491883261,0.0132960551271056
07-Nov-2020,0.970603811904563,0.00874334950538498,0.0108709352517508,0.000296642662721186,4.27563316980826e-05,0.00878659906885219,0.000655905275053404,0.10219965579183,0.00591318082706919,0.0535713637643595,0.00198340502646434,0.000290778170247765,9.87534168235611e-05,0.025730418367356,0.0251853113756599,0.00770218993930135,0.00790673544749791,0.0146610158558381
08-Nov-2020,0.969657047890504,0.00908204282583154,0.011161804705473,0.000308347838565182,4.45447929093709e-05,0.00908763179920488,0.000658580147553166,0.100392382112386,0.00588423425041555,0.0520583873659738,0.00197912625919815,0.000286892944119786,9.00862846435037e-05,0.0257896871154508,0.0251968055764139,0.00772035094084198,0.00791159378123542,0.0160543766320014
09-Nov-2020,0.968692773084182,0.00941638687253092,0.0114362749666737,0.000320149637149807,4.63104469828707e-05,0.00942673943891945,0.000661365553619299,0.0986241661608856,0.00585547698346019,0.0505270510494418,0.00197435656600719,0.000282526448655677,8.1313125259686e-05,0.0258520287627892,0.0252087507182639,0.00773935254292952,0.00791688029393353,0.0174674695831607
10-Nov-2020,0.967712434273262,0.00974533353260897,0.0116922490063638,0.000332000186878226,4.80412159927203e-05,0.00980567921719239,0.000664262567773904,0.0972033114834447,0.00583281637761255,0.0489843700892411,0.00196910950105215,0.000277693753200509,7.17767852876821e-05,0.0259173981939216,0.0252211381520161,0.00775906628670729,0.00792254602942755,0.0188917812321601
11-Nov-2020,0.966714354347381,0.0100709372031528,0.0119279275794488,0.000343849554282423,4.97246756288818e-05,0.010225934862756,0.000667271777434609,0.0960553757712807,0.00581517252779039,0.0474372264288431,0.00196340272950332,0.000272414696390884,6.14209354617019e-05,0.0259857251761421,0.0252339545695864,0.007779339296227,0.00792853148852901,0.020319178250309
12-Nov-2020,0.965697093715012,0.0103948986756554,0.0121418887352078,0.000355646513209397,5.13485015541535e-05,0.0106887306101872,0.000670393249266302,0.0948709447181102,0.00579693722504823,0.0458922928711413,0.0019572578009157,0.000266714040414429,5.09086459069637e-05,0.0260569141530839,0.0252471816246569,0.00779999461612949,0.007934766297442,0.0217419984420061
13-Nov-2020,0.964662152370827,0.0107159736593105,0.0123330105954742,0.00036733920344279,5.29009801417511e-05,0.0111949966876985,0.00067362650320068,0.0933979436648674,0.00577328210261838,0.0443560736523186,0.00195069982315969,0.000260621304712917,4.119903810181e-05,0.0261308446334068,0.0252607958499569,0.00782083221745115,0.00794116982996145,0.0231530063633123
14-Nov-2020,0.963613991572091,0.0110301429622382,0.012500351090346,0.000378875664239749,5.43713549508873e-05,0.0117452968629742,0.000676970493252459,0.0916207024720154,0.00574349870648007,0.0428350059850696,0.00194375708611133,0.000254170399304134,3.29164609390604e-05,0.026207371939369,0.0252747687857566,0.00784163046242736,0.00794765259182949,0.0245452781778475
15-Nov-2020,0.962557857591024,0.0113328963609298,0.0126431024461886,0.000390204394344602,5.57499076573695e-05,0.012339765706439,0.000680423593501193,0.0895169175567299,0.00570652429196105,0.0413355520172817,0.00193646067271011,0.000247399337745954,2.61370548280689e-05,0.0262863281299498,0.0252890670623909,0.00786214788827294,0.00795411772873378,0.0259120953491773
16-Nov-2020,0.961499874047962,0.0116191710057331,0.0127606031007035,0.000401274975863455,5.70279220356302e-05,0.0129780653590564,0.00068398358871919,0.0870205099091587,0.00566009032755276,0.0398642648043385,0.00192884407065285,0.000240350231632402,2.07333711213223e-05,0.0263675230330337,0.0253036522286454,0.00788212532226236,0.00796046219233067,0.0272468631642045
17-Nov-2020,0.960447574351374,0.0118828672530441,0.0128523397991478,0.000412038575532118,5.81977490668243e-05,0.0136593346018028,0.000687647670093716,0.0843216754156232,0.00560695068419007,0.0384278091613158,0.00192094277154146,0.000233069212874785,1.65771054923543e-05,0.0264507454974489,0.0253184806635086,0.00790128857579962,0.00796657864647341,0.0285430726137809
18-Nov-2020,0.959406819602536,0.0121198931444806,0.01291799942849,0.000422448371587399,5.92529328565299e-05,0.0143821740834345,0.000691412436664777,0.0816520353685228,0.00555142943992505,0.0370329119741057,0.00191279382592386,0.00022560584791983,1.34404884045899e-05,0.026535765120625,0.0253335040218495,0.0079193522203623,0.00797235953497923,0.0297943349542851
19-Nov-2020,0.958380842601208,0.0123289539856782,0.0129575790202187,0.000432460156731642,6.01882884875926e-05,0.0151447020436183,0.000695273904096956,0.0790130354180634,0.00549338133399736,0.0356862753435047,0.00190443533717586,0.000218012363375839,1.10586468938581e-05,0.0266223346148174,0.0253486699123835,0.00793602506727874,0.00797770264933981,0.0309944561455602
20-Nov-2020,0.957372703464614,0.012508990486224,0.0129714361171965,0.000442033038655622,6.09999879988235e-05,0.0159446093819939,0.000699227523346697,0.0762825702532503,0.00542948124216707,0.0343944797260894,0.00189590593716195,0.000210342984443983,9.232953521052e-06,0.0267101925509501,0.0253639225012661,0.00795101798281537,0.00798251739953726,0.0321375195327405
21-Nov-2020,0.956386845430194,0.0126576542965788,0.0129602496347657,0.000451130036563942,6.16856531587772e-05,0.016779166737697,0.000703268211061827,0.0735300657165632,0.00536079393658473,0.0331638606570937,0.00188724430189331,0.000202653229634256,7.83741267244549e-06,0.0267990660889356,0.0253792032016151,0.00796405546234953,0.00798673175401157,0.0332179857367954
22-Nov-2020,0.955426764084328,0.0127736435610307,0.0129249900300244,0.000459718524535176,6.22444060875368e-05,0.0176452490011515,0.00070739039285499,0.0709292759113244,0.00529181659478368,0.0320002791995017,0.00187848872664815,0.00019499889366622,6.78421690918146e-06,0.0268886735669038,0.0253944517428855,0.00797489462925487,0.0079902986464959,0.0342308924179128
23-Nov-2020,0.954493513035307,0.0128580791451636,0.0128669386112681,0.000467770625987391,6.26768670127998e-05,0.018539433652931,0.00071158806233582,0.0684646734445752,0.00522249450458582,0.0309088151956691,0.00186967674847873,0.000187434695139077,6.00241394783384e-06,0.0269787270347594,0.0254096076648529,0.00798335953353472,0.00799319673572822,0.0351721294946647
24-Nov-2020,0.953587964934659,0.0129121592612261,0.0127876692727034,0.000475263570721842,6.29851042153822e-05,0.0194581029935091,0.000715854862965165,0.0661225374646329,0.00515273125747279,0.0298934723566065,0.00186084479615342,0.000180012797734532,5.4319881346311e-06,0.0270689348827157,0.0254246120249808,0.00798940444269202,0.00799541760186489,0.0360386973882177
25-Nov-2020,0.952710826031834,0.0129371404585278,0.0126889799020885,0.000482179883090293,6.31725340427529e-05,0.0203975169846994,0.000720184205711989,0.0641173425071747,0.00509019191458244,0.0289569396308511,0.00185202781655696,0.000172781451505995,5.02245175865772e-06,0.0271590050032988,0.0254394090496681,0.00799321434374245,0.0079969516435077,0.0368289017339059
26-Nov-2020,0.951859677419218,0.0129371992109095,0.0125728604374901,0.000488507377127383,6.32437805847289e-05,0.0213539423343044,0.000724569440355773,0.0626319544821818,0.00504294725863467,0.0281004652881795,0.00184325887884239,0.000165784007467546,4.73377477947052e-06,0.0272486485236946,0.0254539474328664,0.00799528035735017,0.00799784636592978,0.037542442559134
27-Nov-2020,0.951029267577662,0.0129189653301719,0.0124414866281019,0.000494239062989028,6.32045116462298e-05,0.022323832815797,0.000729004073619246,0.0617765735761403,0.00501714830582282,0.0273239089228668,0.00183456881259211,0.000159058395519195,4.53639210537046e-06,0.0273375836531472,0.0254681811535513,0.00799627355691271,0.00799829080675638,0.0381803460668265
